customer_id,event_date,event_type,event_value
104148,2024-10-08,purchase,23.14
104148,2025-06-05,search,76.38
104148,2022-11-26,search,48.07
104148,2024-03-11,search,56.86
104148,2025-01-14,purchase,16.15
104148,2023-03-30,share,23.95
104148,2023-03-15,search,33.04
104148,2024-10-13,watch,14.66
104148,2025-10-24,watch,96.53
104149,2022-09-08,login,16.04
104149,2023-06-14,share,80.56
104149,2023-01-11,login,51.64
104149,2025-07-16,purchase,59.91
104149,2025-09-28,login,50.61
104149,2022-12-18,watch,53.19
104149,2023-11-26,search,71.67
104149,2023-06-15,purchase,40.8
104149,2025-02-06,share,17.06
104149,2024-03-07,search,33.51
104149,2022-06-28,share,44.09
104149,2023-11-15,watch,36.57
104149,2024-04-19,login,22.63
104149,2022-10-28,purchase,58.29
104149,2023-08-11,watch,39.29
104150,2024-02-18,search,56.18
104150,2024-09-18,share,20.59
104150,2025-09-15,purchase,26.22
104150,2024-08-25,purchase,14.23
104150,2022-02-28,purchase,3.83
104150,2022-12-23,watch,65.24
104150,2023-01-07,search,87.11
104151,2022-06-13,login,35.09
104151,2025-08-22,login,53.81
104151,2023-05-06,login,62.14
104151,2022-04-10,search,42.86
104151,2025-09-07,login,91.23
104151,2023-11-15,login,38.35
104151,2023-01-04,watch,10.6
104151,2022-12-29,login,26.57
104152,2022-07-23,share,35.88
104152,2022-08-19,watch,45.29
104152,2025-07-11,share,20.65
104152,2022-03-13,purchase,70.14
104152,2022-08-12,watch,71.64
104152,2025-01-10,share,78.34
104152,2024-09-15,share,25.11
104152,2023-09-24,watch,88.23
104152,2025-05-03,login,27.58
104153,2023-04-11,search,71.66
104153,2023-12-16,share,92.38
104153,2024-02-23,share,54.34
104153,2024-11-02,search,29.59
104153,2023-11-04,purchase,51.88
104153,2024-05-30,login,99.86
104154,2022-10-20,login,61.9
104154,2023-06-13,watch,46.69
104154,2023-12-16,watch,67.73
104154,2023-07-24,login,65.23
104154,2023-09-13,share,47.38
104154,2022-09-29,login,36.51
104154,2022-01-27,search,55.31
104154,2023-04-08,login,18.5
104154,2025-09-30,watch,98.17
104154,2025-10-27,watch,7.92
104154,2022-11-27,watch,85.39
104154,2023-08-02,watch,12.24
104154,2025-03-29,search,5.93
104154,2024-05-03,search,63.14
104154,2025-02-18,purchase,18.94
104154,2022-03-15,login,49.95
104155,2024-07-28,login,91.9
104155,2024-07-01,share,36.66
104155,2022-02-10,login,69.1
104155,2022-01-18,share,66.77
104155,2024-02-24,share,44.22
104155,2025-02-09,search,11.02
104155,2024-02-08,share,46.05
104155,2022-01-14,watch,68.92
104155,2023-09-02,purchase,51.08
104155,2025-04-10,watch,71.47
104155,2022-04-06,watch,32.19
104155,2025-01-04,search,75.83
104155,2024-02-06,purchase,94.95
104155,2022-06-26,login,69.25
104155,2025-03-20,watch,94.75
104155,2023-11-10,purchase,5.82
104155,2022-10-28,search,21.08
104155,2024-09-20,search,15.54
104155,2025-09-24,search,41.37
104156,2024-11-08,purchase,24.04
104156,2024-04-13,watch,37.53
104156,2025-10-19,share,6.55
104156,2025-05-20,share,63.72
104156,2025-01-11,watch,36.56
104156,2022-11-08,share,73.0
104156,2024-07-15,search,21.26
104156,2023-07-25,share,30.84
104156,2025-08-08,login,40.58
104156,2023-10-07,purchase,75.78
104156,2022-10-28,watch,91.43
104156,2022-10-22,login,12.07
104156,2022-06-09,search,68.23
104156,2023-11-22,watch,78.88
104156,2024-08-07,purchase,67.55
104156,2024-10-11,share,50.48
104156,2023-08-25,share,42.87
104156,2022-11-02,purchase,60.04
104156,2023-06-22,watch,96.1
104157,2024-06-13,login,32.06
104157,2023-12-21,watch,93.64
104157,2022-12-04,login,59.48
104157,2024-03-21,purchase,80.31
104157,2023-08-30,watch,50.95
104157,2024-02-12,purchase,47.88
104157,2023-08-05,purchase,75.57
104157,2024-09-17,login,24.0
104157,2024-08-27,login,84.11
104157,2022-11-27,purchase,78.88
104157,2024-10-05,login,9.55
104157,2022-09-02,purchase,99.94
104157,2023-10-06,login,80.81
104157,2025-01-10,purchase,94.11
104157,2024-07-24,login,80.86
104157,2024-07-10,purchase,49.84
104157,2023-01-03,purchase,77.83
104157,2025-07-18,share,81.84
104157,2022-03-01,purchase,11.97
104158,2023-04-21,purchase,21.98
104158,2022-07-20,watch,77.47
104158,2022-02-20,login,15.73
104158,2024-09-23,watch,9.47
104158,2022-08-11,search,74.45
104158,2024-04-01,share,73.29
104158,2024-08-24,search,64.76
104158,2022-08-03,watch,53.6
104158,2022-02-28,watch,70.08
104158,2024-12-21,login,85.48
104158,2022-09-11,login,86.96
104159,2025-03-31,purchase,86.46
104159,2023-03-30,watch,77.57
104159,2023-02-01,login,6.29
104159,2023-01-07,search,50.17
104159,2024-11-07,search,76.57
104159,2025-06-02,search,95.6
104159,2024-05-29,purchase,50.17
104159,2023-03-01,search,64.45
104159,2022-02-11,share,25.84
104159,2024-09-09,share,12.22
104159,2023-01-13,purchase,97.49
104159,2024-04-09,purchase,33.61
104159,2025-06-28,search,55.08
104159,2023-12-29,share,40.81
104159,2024-04-29,purchase,63.18
104159,2023-10-01,search,13.67
104159,2025-04-29,watch,41.82
104159,2023-03-26,purchase,93.42
104160,2022-04-10,watch,86.92
104160,2022-05-05,share,20.9
104160,2022-04-25,login,79.36
104160,2022-04-08,share,34.58
104160,2023-04-16,login,99.53
104160,2023-05-26,login,40.15
104160,2023-10-17,share,51.56
104160,2022-10-05,watch,15.58
104160,2025-04-21,purchase,75.83
104161,2022-04-19,login,34.3
104161,2022-09-21,search,47.94
104161,2025-07-30,login,69.9
104161,2024-04-11,watch,97.18
104161,2022-04-01,purchase,33.51
104161,2023-04-06,purchase,43.9
104161,2024-11-03,share,79.38
104161,2024-03-31,login,2.3
104161,2022-10-18,watch,95.08
104161,2023-03-29,watch,62.91
104161,2023-10-16,login,12.03
104161,2022-02-10,purchase,68.32
104161,2024-08-12,search,48.93
104161,2023-07-31,login,50.14
104161,2024-01-31,watch,46.6
104161,2023-10-14,search,21.51
104161,2023-01-29,login,12.97
104161,2024-10-22,share,25.83
104162,2023-03-23,watch,23.18
104162,2024-06-04,search,83.36
104162,2023-05-06,watch,56.72
104162,2025-02-12,login,56.7
104162,2024-09-12,search,43.98
104162,2022-10-19,share,38.36
104162,2025-01-18,login,54.28
104162,2025-10-12,watch,17.32
104162,2023-09-17,purchase,94.4
104162,2023-01-04,watch,96.12
104162,2025-09-12,login,54.55
104162,2024-01-26,login,93.3
104162,2023-12-17,login,43.52
104162,2022-05-03,share,13.59
104162,2025-05-23,share,5.82
104162,2022-05-26,search,90.93
104163,2022-09-12,watch,30.71
104163,2023-10-28,share,26.57
104163,2023-02-25,share,13.41
104163,2025-05-29,share,41.27
104163,2024-01-09,share,67.55
104163,2023-01-08,watch,59.91
104163,2025-05-07,search,45.39
104163,2023-05-23,watch,88.57
104163,2023-02-06,search,18.97
104164,2022-04-16,share,62.96
104164,2022-10-22,login,7.06
104164,2025-04-05,watch,28.86
104164,2023-11-25,login,23.52
104164,2023-12-08,login,94.34
104164,2023-08-13,search,48.2
104164,2024-09-14,search,84.31
104164,2022-09-30,purchase,67.83
104164,2024-04-27,login,67.3
104164,2025-04-28,purchase,62.57
104164,2024-03-01,search,73.04
104164,2022-04-24,purchase,80.22
104164,2022-08-05,purchase,57.73
104164,2023-12-16,login,83.92
104164,2025-05-07,share,65.14
104164,2023-11-08,share,35.82
104164,2022-05-12,purchase,97.55
104164,2023-10-10,login,24.76
104164,2025-09-10,login,66.19
104165,2023-10-29,search,7.08
104165,2024-02-11,purchase,37.78
104165,2022-10-11,watch,22.76
104165,2025-07-28,watch,49.18
104165,2023-08-17,watch,25.72
104165,2023-04-23,login,12.95
104165,2023-11-18,share,62.1
104165,2023-03-11,watch,59.35
104166,2023-09-29,login,98.73
104166,2025-04-18,search,78.54
104166,2023-11-25,login,38.58
104166,2024-01-22,login,81.13
104166,2022-02-17,purchase,5.6
104166,2022-05-05,login,87.11
104166,2025-04-18,purchase,13.43
104166,2025-10-10,purchase,74.83
104166,2022-07-22,watch,62.69
104166,2022-11-20,purchase,11.45
104166,2024-09-11,purchase,39.78
104166,2023-08-15,watch,85.13
104166,2024-02-14,purchase,34.15
104166,2024-10-18,search,20.0
104167,2024-04-09,share,12.72
104167,2022-11-27,login,87.53
104167,2025-04-08,share,99.78
104167,2025-03-06,share,6.1
104167,2022-12-06,purchase,31.0
104167,2024-12-31,watch,96.11
104167,2023-09-10,purchase,41.88
104167,2024-03-04,purchase,12.62
104168,2023-08-23,share,90.93
104168,2022-05-11,login,47.69
104168,2024-11-19,login,37.64
104168,2025-09-14,purchase,65.31
104168,2024-08-08,purchase,17.51
104168,2025-02-26,share,74.71
104168,2022-09-01,watch,18.14
104168,2022-08-02,search,89.08
104168,2022-02-09,share,85.33
104168,2025-03-31,share,2.11
104168,2024-05-06,purchase,97.03
104168,2025-10-11,purchase,58.67
104168,2024-02-16,share,76.32
104168,2023-07-23,watch,53.69
104168,2022-07-07,share,11.49
104168,2025-09-01,share,13.18
104168,2025-03-03,login,55.58
104169,2023-12-22,login,73.86
104169,2023-12-10,login,33.73
104169,2023-10-31,watch,13.36
104169,2022-05-04,purchase,65.0
104169,2025-05-07,search,47.16
104169,2025-01-30,share,74.98
104169,2024-02-07,share,90.23
104169,2025-03-02,purchase,71.19
104169,2022-04-29,purchase,87.14
104169,2024-05-11,purchase,39.2
104169,2025-04-25,watch,45.39
104169,2025-03-31,purchase,92.13
104169,2025-10-26,login,10.01
104169,2024-04-21,share,43.25
104169,2024-07-19,purchase,47.95
104169,2022-05-05,purchase,69.99
104169,2023-03-31,share,15.62
104169,2022-01-03,share,34.59
104170,2025-03-06,search,22.88
104170,2022-04-22,watch,61.36
104170,2025-06-22,purchase,10.25
104170,2022-09-24,search,67.05
104170,2023-06-22,search,19.96
104170,2024-12-13,share,37.95
104170,2022-01-11,share,98.55
104170,2024-09-12,share,70.78
104170,2025-04-15,login,61.94
104170,2022-04-17,share,9.08
104170,2023-10-28,watch,8.81
104170,2022-12-09,login,28.42
104170,2025-04-01,watch,78.76
104170,2024-12-12,watch,65.96
104170,2023-05-01,search,92.15
104171,2024-03-01,watch,37.01
104171,2023-10-21,login,97.75
104171,2025-07-07,watch,1.69
104171,2022-05-04,watch,86.8
104171,2025-01-09,login,52.13
104171,2024-06-19,search,44.12
104171,2024-02-06,login,98.73
104171,2023-12-05,purchase,88.77
104171,2022-04-29,share,12.38
104171,2024-02-15,search,71.76
104171,2024-04-17,share,12.89
104171,2023-09-22,watch,9.21
104171,2024-12-20,watch,44.7
104172,2022-04-14,search,46.96
104172,2023-12-26,watch,50.74
104172,2023-06-01,purchase,35.63
104172,2023-02-02,purchase,8.12
104172,2023-04-27,search,68.7
104172,2025-03-05,search,5.66
104172,2022-07-01,search,5.99
104173,2022-06-06,search,66.14
104173,2025-10-05,login,28.32
104173,2023-10-16,watch,71.78
104173,2023-02-26,watch,79.52
104173,2024-07-25,search,34.61
104173,2024-07-08,watch,31.84
104173,2023-06-02,share,50.8
104173,2024-02-29,watch,10.14
104173,2025-03-05,share,23.21
104173,2025-08-01,search,11.85
104173,2022-05-12,watch,40.89
104173,2025-08-24,share,11.57
104173,2025-07-10,watch,48.59
104174,2022-10-13,search,87.17
104174,2022-10-23,search,85.68
104174,2024-01-06,login,21.13
104174,2023-05-06,share,8.09
104174,2023-02-22,purchase,49.46
104174,2025-10-15,login,96.9
104174,2024-01-24,purchase,53.2
104174,2022-04-14,watch,74.35
104174,2025-03-07,purchase,59.74
104174,2022-01-17,login,14.46
104174,2025-02-07,search,46.12
104174,2024-08-21,login,78.4
104174,2022-04-29,search,96.6
104174,2024-10-26,purchase,91.86
104174,2024-04-08,share,60.0
104175,2023-10-19,login,16.67
104175,2025-02-09,login,92.59
104175,2023-07-13,purchase,86.32
104175,2022-04-09,search,28.02
104175,2024-12-19,search,46.58
104175,2024-01-05,search,22.32
104175,2023-08-30,login,95.96
104175,2022-12-04,purchase,71.25
104175,2023-05-15,purchase,41.47
104175,2023-09-27,login,56.95
104175,2025-02-09,share,80.67
104176,2025-06-28,login,27.09
104176,2022-12-13,purchase,9.21
104176,2022-02-28,share,5.92
104176,2024-07-16,share,89.05
104176,2024-04-11,purchase,51.15
104176,2022-02-26,watch,69.58
104176,2022-05-18,login,54.81
104176,2022-12-16,search,78.72
104176,2023-07-30,purchase,16.94
104176,2025-10-21,search,26.6
104176,2022-06-01,login,52.76
104176,2024-05-28,search,45.14
104176,2024-02-28,search,36.21
104176,2024-01-27,watch,8.35
104176,2022-11-19,watch,52.26
104176,2025-08-25,share,45.61
104176,2022-10-20,purchase,24.86
104176,2025-10-24,watch,82.48
104177,2024-06-11,purchase,77.95
104177,2023-02-28,search,69.86
104177,2023-05-29,login,14.45
104177,2024-11-27,search,83.95
104177,2023-03-20,search,40.75
104177,2024-03-16,search,80.9
104177,2023-03-01,search,71.31
104177,2024-07-25,search,50.12
104177,2023-06-19,search,28.92
104177,2025-04-17,search,26.31
104177,2023-03-30,share,1.39
104177,2024-08-30,purchase,32.04
104177,2022-11-18,purchase,26.56
104177,2022-11-06,search,35.4
104178,2024-01-16,share,72.93
104178,2025-03-07,search,72.63
104178,2024-08-19,purchase,65.35
104178,2024-04-11,share,66.43
104178,2024-12-05,purchase,20.25
104179,2023-04-23,watch,47.77
104179,2023-08-05,purchase,82.57
104179,2022-10-31,search,76.91
104179,2022-11-16,search,62.37
104179,2023-01-21,watch,53.86
104179,2023-02-19,purchase,39.05
104179,2025-03-03,search,29.75
104179,2024-10-11,login,13.72
104179,2024-05-31,purchase,18.56
104179,2022-08-30,search,57.35
104179,2023-12-21,share,78.6
104179,2024-09-19,search,47.31
104179,2025-07-24,watch,2.92
104179,2024-11-17,watch,63.86
104179,2025-09-18,purchase,66.24
104179,2024-03-02,login,74.36
104179,2022-07-25,login,36.11
104179,2022-10-26,search,90.28
104179,2024-02-16,share,88.17
104180,2022-11-25,search,69.85
104180,2023-05-31,purchase,24.44
104180,2023-04-24,purchase,69.59
104180,2023-06-20,login,3.38
104180,2024-09-07,share,31.63
104181,2024-09-30,share,34.12
104181,2022-01-18,watch,29.11
104181,2025-08-04,search,12.17
104181,2023-10-07,share,89.69
104181,2024-06-10,search,60.63
104181,2025-07-20,search,96.53
104181,2025-10-22,share,15.39
104181,2024-04-17,purchase,18.37
104181,2023-11-14,share,10.73
104181,2022-01-02,watch,35.76
104181,2025-09-19,share,37.03
104181,2023-05-12,purchase,59.81
104181,2025-04-20,watch,61.41
104181,2022-11-06,purchase,10.57
104181,2023-01-22,login,70.61
104181,2024-04-29,watch,7.77
104181,2023-06-20,purchase,17.82
104182,2023-09-06,share,69.37
104182,2025-08-09,watch,62.27
104182,2024-04-11,login,55.5
104182,2023-12-20,purchase,62.04
104182,2023-01-25,login,2.82
104182,2023-05-02,share,5.83
104183,2022-12-02,watch,32.9
104183,2025-10-19,share,7.7
104183,2025-02-22,watch,82.42
104183,2023-01-18,purchase,91.6
104183,2022-06-01,watch,98.6
104183,2023-12-26,search,69.78
104183,2024-04-24,login,66.62
104183,2025-06-14,share,85.84
104184,2022-04-14,purchase,70.47
104184,2023-11-03,share,51.75
104184,2025-06-18,search,59.25
104184,2024-11-28,search,86.56
104184,2024-12-17,purchase,36.94
104184,2025-03-02,watch,50.29
104184,2022-12-06,watch,67.72
104184,2023-07-15,share,43.35
104184,2022-09-08,search,82.34
104184,2024-08-20,watch,90.56
104184,2024-08-05,purchase,59.84
104184,2025-06-29,watch,24.32
104184,2025-01-29,search,26.4
104184,2024-12-23,watch,70.16
104185,2022-07-11,watch,87.43
104185,2022-12-13,share,65.23
104185,2022-07-04,watch,35.91
104185,2023-11-26,purchase,37.52
104185,2024-01-17,watch,93.02
104185,2025-09-14,login,9.23
104185,2024-06-13,search,28.64
104185,2024-08-12,search,34.51
104185,2023-07-22,purchase,75.09
104186,2024-10-29,search,53.04
104186,2022-02-07,search,49.34
104186,2023-07-10,share,2.11
104186,2022-05-18,login,16.78
104186,2022-10-31,share,47.9
104186,2023-10-27,watch,37.42
104186,2024-07-07,purchase,28.37
104186,2022-06-22,search,12.64
104186,2025-06-12,share,43.38
104186,2023-02-27,share,63.24
104186,2023-05-17,share,77.14
104186,2025-10-20,share,84.84
104186,2023-07-18,login,62.55
104186,2022-11-25,share,46.91
104186,2024-08-10,login,10.87
104186,2025-02-27,purchase,25.0
104186,2024-12-13,login,30.91
104186,2023-06-22,purchase,73.18
104186,2024-09-13,login,7.0
104187,2023-08-30,login,64.72
104187,2022-06-07,search,72.17
104187,2024-11-02,purchase,20.81
104187,2024-12-01,purchase,79.12
104187,2025-02-17,purchase,52.88
104187,2024-08-21,share,30.35
104187,2025-10-27,share,54.47
104187,2025-02-16,share,27.55
104187,2024-06-16,share,81.42
104188,2023-02-07,watch,23.02
104188,2024-12-31,purchase,86.63
104188,2023-10-13,search,63.47
104188,2022-07-03,share,22.22
104188,2025-10-14,purchase,57.41
104188,2025-07-25,search,73.44
104188,2025-10-22,search,67.92
104189,2023-04-23,watch,17.81
104189,2024-08-05,search,87.18
104189,2023-12-01,watch,70.24
104189,2023-03-15,purchase,16.56
104189,2024-11-02,login,57.74
104189,2023-06-09,login,48.24
104189,2022-06-06,share,3.89
104189,2024-05-13,search,99.21
104189,2022-03-16,watch,62.66
104189,2023-06-01,login,14.5
104189,2022-06-16,purchase,75.24
104189,2023-07-26,purchase,8.77
104189,2024-06-03,search,83.06
104189,2025-09-16,search,1.76
104189,2025-07-29,search,36.16
104190,2024-07-30,login,94.37
104190,2022-10-19,purchase,68.14
104190,2023-10-11,login,74.34
104190,2023-10-26,watch,8.51
104190,2024-11-23,purchase,66.1
104190,2023-05-11,login,87.72
104190,2023-10-22,search,56.97
104190,2022-07-31,purchase,76.66
104190,2025-09-18,purchase,4.75
104190,2023-06-26,share,74.85
104190,2023-07-09,watch,19.1
104191,2025-05-07,search,80.68
104191,2024-05-29,login,47.58
104191,2022-03-13,watch,77.26
104191,2025-10-05,search,60.12
104191,2024-07-13,search,89.03
104191,2022-03-10,login,9.2
104191,2022-02-08,purchase,26.69
104191,2023-05-08,login,84.25
104191,2023-09-21,watch,11.5
104191,2024-08-30,purchase,99.29
104191,2023-08-01,purchase,1.09
104191,2025-02-11,watch,90.73
104191,2025-05-20,login,28.6
104191,2022-03-20,share,37.36
104191,2023-01-15,purchase,71.62
104191,2022-10-10,share,13.3
104191,2022-01-31,watch,57.12
104191,2024-10-09,search,96.34
104192,2024-03-08,login,22.03
104192,2025-06-04,share,6.75
104192,2024-11-02,search,85.49
104192,2022-02-19,share,73.32
104192,2025-01-02,purchase,99.38
104192,2023-06-03,search,67.86
104192,2022-03-15,purchase,32.69
104192,2025-04-15,login,12.98
104192,2022-12-26,purchase,96.89
104192,2024-04-26,share,18.29
104193,2025-09-06,login,72.35
104193,2024-10-20,search,89.08
104193,2024-09-22,purchase,5.35
104193,2022-10-10,purchase,56.33
104193,2024-05-26,watch,30.81
104193,2024-10-27,purchase,95.16
104193,2023-04-26,search,68.08
104193,2025-03-14,purchase,4.87
104194,2023-05-11,watch,93.28
104194,2024-01-22,purchase,46.1
104194,2025-07-02,share,23.75
104194,2025-05-23,login,19.27
104194,2025-09-08,watch,27.25
104194,2022-08-30,search,67.23
104194,2025-10-18,search,23.09
104194,2024-04-09,share,77.42
104194,2025-05-15,share,65.63
104194,2025-01-31,login,36.51
104194,2024-02-26,watch,72.67
104194,2025-06-03,share,64.85
104194,2024-04-01,watch,27.57
104194,2023-05-03,purchase,84.29
104195,2022-12-28,purchase,17.39
104195,2023-05-16,purchase,44.18
104195,2022-10-12,share,10.52
104195,2024-12-08,search,57.02
104195,2025-03-10,purchase,60.09
104195,2022-02-25,watch,68.43
104195,2022-09-23,watch,35.32
104195,2023-05-07,search,85.69
104195,2024-02-11,share,14.62
104196,2022-09-11,share,41.75
104196,2025-04-15,watch,91.18
104196,2024-10-19,watch,85.58
104196,2023-08-29,watch,20.11
104196,2022-06-30,share,12.01
104196,2025-07-02,purchase,23.21
104196,2024-02-27,watch,29.18
104197,2023-08-16,watch,2.37
104197,2024-02-10,watch,81.6
104197,2024-11-17,login,60.34
104197,2024-07-06,watch,86.31
104197,2025-01-14,search,59.44
104197,2022-01-05,share,17.97
104197,2023-11-04,share,19.46
104197,2024-08-29,search,48.76
104197,2024-03-01,login,99.52
104197,2022-02-08,share,76.84
104198,2023-12-26,search,30.23
104198,2023-12-30,watch,67.73
104198,2023-08-12,search,18.41
104198,2025-09-01,search,27.14
104198,2024-03-31,watch,61.21
104198,2022-08-18,purchase,33.33
104198,2025-07-23,search,34.96
104198,2023-03-02,search,11.07
104198,2025-10-15,share,54.27
