customer_id,signup_date,age,gender,country,plan_type,monthly_fee
104327,2022-09-09,66,Female,Australia,Basic,9.99
104328,2024-03-06,60,Male,USA,Standard,19.99
104329,2024-06-15,66,Other,UK,Standard,19.99
104330,2022-07-29,68,Female,India,Standard,19.99
104331,2024-03-26,50,Female,Australia,Premium,39.99
104332,2023-09-01,47,Male,Australia,Premium,39.99
104333,2023-03-23,29,Male,UK,Standard,19.99
104334,2023-04-05,32,Female,Australia,Standard,19.99
104335,2024-08-25,35,Male,Australia,Basic,9.99
104336,2023-04-17,45,Male,Australia,Premium,39.99
104337,2023-01-05,40,Male,Australia,Premium,39.99
104338,2024-06-18,31,Male,USA,Basic,9.99
104339,2024-07-11,47,Female,USA,Standard,19.99
104340,2022-05-17,50,Female,Canada,Premium,39.99
104341,2023-01-02,62,Male,India,Basic,9.99
104342,2024-06-30,32,Male,UK,Basic,9.99
104343,2022-07-03,24,Female,Canada,Basic,9.99
104344,2023-04-17,32,Male,USA,Basic,9.99
104345,2023-10-16,69,Female,USA,Basic,9.99
104346,2024-01-19,59,Female,USA,Basic,9.99
104347,2023-06-21,63,Male,Canada,Basic,9.99
104348,2024-03-12,55,Female,USA,Premium,39.99
104349,2024-07-08,63,Female,Canada,Basic,9.99
104350,2023-05-25,61,Male,USA,Standard,19.99
104351,2023-09-22,28,Male,Australia,Basic,9.99
104352,2024-09-28,46,Other,Australia,Basic,9.99
104353,2025-01-01,48,Male,India,Premium,39.99
104354,2024-07-04,42,Female,USA,Premium,39.99
104355,2024-10-30,69,Female,India,Standard,19.99
104356,2022-06-01,41,Male,Canada,Standard,19.99
104357,2024-10-25,36,Male,India,Standard,19.99
104358,2023-04-09,19,Female,USA,Basic,9.99
104359,2025-02-10,39,Male,Canada,Basic,9.99
104360,2022-09-28,37,Female,Canada,Standard,19.99
104361,2025-04-01,50,Female,Australia,Premium,39.99
104362,2023-04-05,25,Female,Canada,Basic,9.99
104363,2022-04-15,42,Male,Canada,Standard,19.99
104364,2022-06-11,63,Female,India,Basic,9.99
104365,2022-12-17,26,Female,Canada,Basic,9.99
104366,2023-03-10,51,Female,UK,Standard,19.99
104367,2024-05-01,40,Male,Australia,Basic,9.99
104368,2022-05-20,22,Female,Australia,Premium,39.99
104369,2025-03-01,42,Female,Canada,Standard,19.99
104370,2022-03-28,25,Male,India,Basic,9.99
104371,2022-07-02,33,Other,Australia,Standard,19.99
104372,2023-01-03,65,Male,Australia,Standard,19.99
104373,2022-05-09,62,Male,UK,Basic,9.99
104374,2023-11-01,69,Female,Canada,Standard,19.99
104375,2022-05-29,32,Male,Australia,Standard,19.99
104376,2024-09-11,18,Female,Australia,Basic,9.99
104377,2024-05-01,39,Female,Australia,Premium,39.99
104378,2023-09-20,20,Male,Australia,Basic,9.99
104379,2023-03-22,55,Male,India,Basic,9.99
104380,2024-06-02,31,Female,USA,Standard,19.99
104381,2022-10-21,53,Female,UK,Basic,9.99
104382,2025-03-12,35,Female,India,Standard,19.99
104383,2022-09-07,64,Female,UK,Standard,19.99
104384,2024-05-27,58,Male,Australia,Basic,9.99
104385,2024-08-05,35,Male,UK,Premium,39.99
104386,2024-09-01,20,Female,Canada,Standard,19.99
104387,2024-11-14,27,Female,Canada,Standard,19.99
104388,2024-02-28,66,Male,USA,Basic,9.99
104389,2024-09-10,56,Female,USA,Basic,9.99
104390,2024-06-07,64,Female,UK,Standard,19.99
104391,2024-06-08,18,Female,India,Premium,39.99
104392,2022-03-11,44,Male,India,Basic,9.99
104393,2023-09-17,44,Female,Australia,Standard,19.99
104394,2024-05-24,28,Female,India,Standard,19.99
104395,2025-02-09,66,Female,USA,Basic,9.99
104396,2023-04-16,22,Female,India,Standard,19.99
104397,2022-04-01,24,Female,Australia,Basic,9.99
104398,2023-06-14,36,Female,Canada,Basic,9.99
104399,2023-10-23,46,Other,India,Basic,9.99
104400,2024-01-09,32,Male,India,Basic,9.99
104401,2023-12-27,52,Male,USA,Basic,9.99
104402,2024-05-21,64,Female,UK,Premium,39.99
104403,2022-07-11,54,Male,Canada,Standard,19.99
104404,2022-05-18,29,Male,UK,Basic,9.99
104405,2022-12-11,47,Male,Australia,Standard,19.99
104406,2024-10-05,37,Male,Australia,Standard,19.99
104407,2023-05-18,54,Male,UK,Basic,9.99
104408,2022-07-22,20,Male,USA,Basic,9.99
104409,2023-07-27,26,Other,USA,Basic,9.99
104410,2022-07-11,58,Female,USA,Basic,9.99
104411,2022-01-05,56,Female,Canada,Premium,39.99
104412,2022-11-07,43,Male,Australia,Standard,19.99
104413,2023-07-03,19,Female,Australia,Premium,39.99
104414,2022-02-25,40,Female,Australia,Standard,19.99
104415,2023-03-19,40,Female,Canada,Basic,9.99
104416,2024-05-19,38,Male,Australia,Premium,39.99
104417,2023-08-08,33,Male,UK,Basic,9.99
104418,2024-01-22,26,Female,India,Basic,9.99
104419,2022-12-26,30,Female,Canada,Standard,19.99
104420,2024-03-29,45,Female,India,Basic,9.99
104421,2022-01-30,44,Female,UK,Basic,9.99
104422,2022-04-18,68,Male,USA,Standard,19.99
104423,2024-04-23,69,Female,USA,Premium,39.99
104424,2023-12-18,34,Male,USA,Basic,9.99
104425,2024-06-09,55,Female,Canada,Basic,9.99
104426,2024-08-17,53,Other,USA,Standard,19.99
104427,2024-06-11,18,Female,Canada,Standard,19.99
104428,2024-01-02,35,Male,Canada,Basic,9.99
104429,2023-08-29,68,Male,India,Premium,39.99
104430,2023-04-02,26,Female,USA,Standard,19.99
104431,2023-09-07,30,Female,Australia,Standard,19.99
104432,2023-11-29,57,Female,USA,Premium,39.99
104433,2023-11-05,62,Female,USA,Premium,39.99
104434,2023-06-27,32,Male,USA,Basic,9.99
104435,2024-05-06,60,Female,Australia,Basic,9.99
104436,2024-06-15,61,Female,Australia,Standard,19.99
104437,2022-10-05,63,Other,Canada,Premium,39.99
104438,2023-07-06,21,Male,Australia,Standard,19.99
104439,2022-04-21,50,Female,Canada,Standard,19.99
104440,2023-01-20,41,Male,India,Standard,19.99
104441,2024-01-31,53,Female,Canada,Basic,9.99
104442,2023-11-25,68,Female,USA,Premium,39.99
104443,2023-02-09,58,Male,UK,Standard,19.99
104444,2022-01-22,27,Male,UK,Premium,39.99
104445,2023-11-09,53,Female,USA,Standard,19.99
104446,2023-09-03,37,Female,Canada,Premium,39.99
104447,2022-01-08,58,Male,USA,Basic,9.99
104448,2023-12-03,62,Male,Australia,Standard,19.99
104449,2023-06-13,61,Female,Canada,Premium,39.99
104450,2023-08-25,28,Female,USA,Standard,19.99
104451,2023-10-19,29,Male,Australia,Standard,19.99
104452,2022-06-15,35,Female,Australia,Basic,9.99
104453,2024-04-28,47,Male,Canada,Standard,19.99
104454,2023-05-11,61,Male,India,Premium,39.99
104455,2023-08-13,65,Male,India,Basic,9.99
104456,2023-03-05,54,Female,Australia,Standard,19.99
104457,2024-02-13,37,Male,India,Standard,19.99
104458,2022-06-12,42,Female,Australia,Basic,9.99
104459,2023-01-01,29,Male,India,Basic,9.99
104460,2022-03-13,38,Other,Australia,Standard,19.99
104461,2023-10-17,42,Female,Australia,Basic,9.99
104462,2022-09-26,28,Female,Australia,Premium,39.99
104463,2023-02-19,26,Female,Australia,Standard,19.99
104464,2024-10-12,67,Female,UK,Basic,9.99
104465,2023-11-06,42,Female,India,Basic,9.99
104466,2024-12-19,52,Male,Australia,Standard,19.99
104467,2022-01-06,69,Male,USA,Standard,19.99
104468,2024-09-08,49,Female,Canada,Basic,9.99
104469,2023-07-24,66,Male,USA,Standard,19.99
104470,2023-02-11,31,Male,USA,Premium,39.99
104471,2022-01-26,18,Female,UK,Basic,9.99
104472,2024-10-25,34,Male,India,Basic,9.99
104473,2024-09-12,42,Female,UK,Premium,39.99
104474,2023-01-25,25,Male,India,Basic,9.99
104475,2023-12-11,22,Other,Australia,Premium,39.99
104476,2023-07-25,22,Female,UK,Basic,9.99
104477,2024-01-24,58,Female,Canada,Basic,9.99
104478,2022-05-26,52,Male,India,Basic,9.99
104479,2024-02-24,36,Female,UK,Basic,9.99
104480,2023-06-10,40,Female,Canada,Basic,9.99
104481,2022-01-13,26,Female,USA,Basic,9.99
104482,2024-06-21,47,Female,Australia,Basic,9.99
104483,2023-01-19,67,Male,Australia,Basic,9.99
104484,2023-07-10,33,Female,USA,Standard,19.99
104485,2024-06-05,50,Female,UK,Premium,39.99
104486,2022-01-19,19,Male,USA,Premium,39.99
104487,2023-07-29,31,Female,Canada,Standard,19.99
104488,2024-01-21,63,Female,India,Premium,39.99
104489,2024-09-30,18,Female,UK,Basic,9.99
104490,2023-02-23,43,Male,India,Basic,9.99
104491,2023-02-23,42,Female,USA,Basic,9.99
104492,2022-05-02,33,Other,Australia,Standard,19.99
104493,2023-03-08,32,Female,India,Premium,39.99
104494,2022-02-13,43,Female,India,Standard,19.99
104495,2023-01-16,64,Female,Australia,Basic,9.99
104496,2022-05-25,61,Female,India,Standard,19.99
104497,2022-12-29,33,Female,India,Basic,9.99
104498,2024-12-09,31,Male,Australia,Standard,19.99
104499,2024-12-24,46,Male,Australia,Standard,19.99
104500,2022-12-21,41,Male,USA,Basic,9.99
104501,2024-03-10,64,Male,USA,Basic,9.99
104502,2025-04-02,32,Male,India,Standard,19.99
104503,2025-03-10,36,Male,UK,Standard,19.99
104504,2024-04-05,25,Female,USA,Basic,9.99
104505,2025-02-25,51,Male,USA,Standard,19.99
104506,2023-02-02,19,Male,UK,Premium,39.99
104507,2024-05-29,44,Male,UK,Basic,9.99
104508,2023-04-08,27,Female,Australia,Basic,9.99
104509,2024-03-18,52,Male,USA,Standard,19.99
104510,2022-07-06,40,Male,Canada,Standard,19.99
104511,2024-01-02,66,Male,Canada,Basic,9.99
104512,2023-03-05,25,Female,India,Basic,9.99
104513,2024-05-07,45,Female,USA,Basic,9.99
104514,2022-08-25,40,Female,Canada,Standard,19.99
104515,2024-02-10,21,Male,USA,Basic,9.99
104516,2024-01-28,31,Female,USA,Standard,19.99
104517,2022-05-16,59,Female,Canada,Premium,39.99
104518,2024-03-02,46,Male,USA,Premium,39.99
104519,2022-06-20,18,Male,UK,Standard,19.99
104520,2022-06-08,21,Male,India,Standard,19.99
104521,2022-07-20,49,Female,Australia,Premium,39.99
104522,2024-08-19,50,Male,Canada,Premium,39.99
104523,2023-08-06,66,Male,Australia,Premium,39.99
104524,2024-05-25,43,Female,India,Basic,9.99
104525,2023-01-06,34,Female,UK,Basic,9.99
104526,2022-04-13,56,Female,UK,Premium,39.99
104527,2024-09-28,40,Female,UK,Premium,39.99
104528,2025-02-22,49,Female,UK,Standard,19.99
104529,2024-09-02,69,Female,Canada,Premium,39.99
104530,2024-03-08,32,Male,Canada,Standard,19.99
104531,2023-10-20,30,Male,USA,Standard,19.99
104532,2024-05-31,19,Female,USA,Basic,9.99
104533,2024-01-03,36,Other,India,Standard,19.99
104534,2023-02-27,41,Female,USA,Standard,19.99
104535,2023-07-26,62,Male,India,Premium,39.99
104536,2022-06-20,41,Male,India,Standard,19.99
104537,2022-06-22,28,Male,India,Premium,39.99
104538,2023-10-25,39,Female,UK,Premium,39.99
104539,2023-03-29,32,Female,Australia,Basic,9.99
104540,2022-12-16,27,Female,Australia,Basic,9.99
104541,2023-05-09,58,Female,Canada,Standard,19.99
104542,2023-09-12,44,Male,India,Basic,9.99
104543,2024-10-24,26,Male,UK,Standard,19.99
104544,2025-01-21,69,Male,USA,Basic,9.99
104545,2024-07-07,45,Female,USA,Basic,9.99
104546,2022-01-06,18,Male,Canada,Basic,9.99
104547,2022-10-15,34,Female,Canada,Basic,9.99
104548,2025-03-15,48,Female,India,Basic,9.99
104549,2023-08-31,61,Male,India,Premium,39.99
104550,2023-04-02,27,Male,USA,Basic,9.99
104551,2024-10-26,54,Male,USA,Premium,39.99
104552,2023-09-16,46,Female,USA,Premium,39.99
104553,2023-01-11,35,Male,USA,Premium,39.99
104554,2023-03-23,64,Male,Australia,Standard,19.99
104555,2024-04-14,55,Female,India,Standard,19.99
104556,2025-02-03,56,Female,India,Basic,9.99
104557,2024-03-21,66,Female,USA,Basic,9.99
104558,2025-01-24,23,Female,UK,Premium,39.99
104559,2024-08-16,57,Female,USA,Basic,9.99
104560,2024-04-28,29,Female,Canada,Premium,39.99
104561,2024-03-19,31,Male,UK,Standard,19.99
104562,2024-09-05,61,Male,Canada,Standard,19.99
104563,2023-02-20,27,Female,UK,Basic,9.99
104564,2023-12-27,37,Female,Canada,Standard,19.99
104565,2023-03-30,32,Female,USA,Standard,19.99
104566,2022-05-30,48,Female,USA,Standard,19.99
104567,2024-01-29,24,Female,UK,Standard,19.99
104568,2024-02-18,58,Male,Canada,Basic,9.99
104569,2024-08-30,27,Male,Australia,Basic,9.99
104570,2024-02-02,27,Male,UK,Basic,9.99
104571,2024-09-28,65,Female,UK,Basic,9.99
104572,2022-03-17,56,Male,India,Basic,9.99
104573,2023-08-22,45,Male,UK,Basic,9.99
104574,2022-08-13,47,Male,Australia,Standard,19.99
104575,2022-04-23,54,Male,USA,Standard,19.99
104576,2022-09-08,20,Male,Canada,Basic,9.99
104577,2024-04-20,67,Male,India,Standard,19.99
104578,2023-12-15,60,Female,Canada,Standard,19.99
104579,2025-01-11,32,Male,USA,Standard,19.99
104580,2022-05-05,38,Male,UK,Standard,19.99
104581,2025-04-13,69,Female,Australia,Basic,9.99
104582,2024-12-28,54,Female,India,Basic,9.99
104583,2024-12-06,29,Male,Australia,Basic,9.99
104584,2024-06-02,21,Male,Australia,Basic,9.99
104585,2022-01-30,64,Female,Australia,Standard,19.99
104586,2022-10-08,26,Male,Australia,Premium,39.99
104587,2024-07-12,56,Male,USA,Basic,9.99
104588,2023-01-03,59,Male,Australia,Standard,19.99
104589,2023-05-10,45,Male,Australia,Premium,39.99
104590,2024-11-14,40,Female,USA,Basic,9.99
104591,2023-12-19,62,Female,Canada,Premium,39.99
104592,2024-10-13,57,Female,USA,Basic,9.99
104593,2023-08-29,61,Female,UK,Premium,39.99
104594,2023-01-10,39,Male,USA,Basic,9.99
104595,2023-10-01,41,Female,Canada,Basic,9.99
104596,2024-11-14,68,Male,UK,Standard,19.99
104597,2022-04-26,43,Male,UK,Premium,39.99
104598,2022-02-17,47,Female,India,Basic,9.99
104599,2022-04-09,50,Female,Australia,Standard,19.99
104600,2023-02-09,33,Male,UK,Standard,19.99
104601,2023-11-16,39,Female,UK,Basic,9.99
104602,2024-06-21,66,Male,Canada,Standard,19.99
104603,2023-05-18,67,Male,UK,Standard,19.99
104604,2024-06-12,60,Male,Canada,Basic,9.99
104605,2022-09-15,35,Female,Australia,Standard,19.99
104606,2024-04-23,24,Female,India,Premium,39.99
104607,2022-05-01,67,Female,India,Standard,19.99
104608,2024-03-20,43,Male,Australia,Premium,39.99
104609,2024-09-04,25,Male,Australia,Basic,9.99
104610,2022-02-23,23,Female,USA,Basic,9.99
104611,2024-10-15,47,Male,UK,Premium,39.99
104612,2024-02-23,56,Male,UK,Premium,39.99
104613,2022-08-29,40,Other,UK,Basic,9.99
104614,2023-04-28,49,Female,Canada,Basic,9.99
104615,2024-10-09,39,Male,USA,Premium,39.99
104616,2022-07-06,59,Male,UK,Basic,9.99
104617,2023-10-18,60,Male,Canada,Basic,9.99
104618,2022-09-19,62,Female,Canada,Standard,19.99
104619,2024-08-10,26,Female,India,Premium,39.99
104620,2023-05-06,48,Female,Canada,Standard,19.99
104621,2023-03-07,24,Male,Australia,Standard,19.99
104622,2022-08-27,26,Male,Canada,Basic,9.99
104623,2022-10-31,30,Other,Australia,Standard,19.99
104624,2022-10-25,20,Other,Australia,Basic,9.99
104625,2022-03-17,52,Female,India,Premium,39.99
104626,2024-09-25,50,Male,India,Standard,19.99
104627,2023-10-04,38,Female,Canada,Standard,19.99
104628,2024-04-06,48,Female,India,Premium,39.99
104629,2022-10-10,69,Female,India,Basic,9.99
104630,2023-08-14,51,Female,UK,Premium,39.99
104631,2022-03-13,49,Male,Canada,Basic,9.99
104632,2023-12-04,52,Male,Canada,Basic,9.99
104633,2023-07-29,32,Male,Canada,Basic,9.99
104634,2024-09-26,49,Female,India,Premium,39.99
104635,2024-06-10,23,Female,India,Premium,39.99
104636,2022-01-12,62,Female,Australia,Basic,9.99
104637,2022-05-21,38,Male,USA,Basic,9.99
104638,2022-01-17,50,Female,USA,Premium,39.99
104639,2024-12-22,49,Female,USA,Basic,9.99
104640,2022-09-10,69,Male,UK,Standard,19.99
104641,2023-04-10,36,Female,India,Standard,19.99
104642,2023-01-11,50,Male,Australia,Premium,39.99
104643,2024-09-07,45,Male,Australia,Standard,19.99
104644,2023-06-04,48,Male,USA,Standard,19.99
104645,2022-03-31,38,Female,UK,Premium,39.99
104646,2023-12-21,51,Female,UK,Basic,9.99
104647,2024-03-14,32,Male,USA,Basic,9.99
104648,2024-03-06,31,Female,USA,Basic,9.99
104649,2023-09-22,36,Female,India,Premium,39.99
104650,2025-04-13,60,Female,UK,Standard,19.99
104651,2022-03-17,32,Male,Australia,Basic,9.99
104652,2024-07-14,23,Female,USA,Standard,19.99
104653,2023-02-04,69,Female,India,Standard,19.99
104654,2024-08-27,26,Male,Australia,Premium,39.99
104655,2024-12-30,54,Male,UK,Basic,9.99
104656,2025-02-21,37,Female,USA,Standard,19.99
104657,2024-03-07,51,Male,USA,Standard,19.99
104658,2022-07-14,55,Female,India,Basic,9.99
104659,2022-08-16,43,Male,India,Premium,39.99
104660,2023-04-06,35,Female,UK,Basic,9.99
104661,2023-09-10,45,Male,USA,Standard,19.99
104662,2024-11-10,68,Male,India,Standard,19.99
104663,2022-03-05,26,Male,USA,Standard,19.99
104664,2022-06-14,49,Female,UK,Basic,9.99
104665,2022-01-27,23,Female,USA,Premium,39.99
104666,2024-10-08,31,Male,Australia,Basic,9.99
104667,2022-10-12,45,Male,USA,Standard,19.99
104668,2022-10-08,41,Female,Canada,Standard,19.99
104669,2024-04-17,30,Male,Canada,Premium,39.99
104670,2024-04-10,60,Female,UK,Standard,19.99
104671,2025-04-02,29,Male,UK,Basic,9.99
104672,2024-07-06,68,Female,UK,Premium,39.99
104673,2022-08-12,36,Female,Australia,Basic,9.99
104674,2024-02-23,38,Other,Australia,Basic,9.99
104675,2025-03-15,44,Female,USA,Premium,39.99
104676,2024-08-22,36,Male,India,Standard,19.99
104677,2024-08-07,41,Male,Canada,Basic,9.99
104678,2024-11-19,43,Female,Canada,Standard,19.99
104679,2022-02-14,62,Female,Canada,Basic,9.99
104680,2023-04-16,45,Female,USA,Basic,9.99
104681,2022-02-03,63,Female,USA,Basic,9.99
104682,2023-10-15,35,Female,UK,Standard,19.99
104683,2024-04-09,61,Male,India,Standard,19.99
104684,2022-08-09,53,Male,UK,Standard,19.99
104685,2023-06-18,59,Male,USA,Basic,9.99
104686,2023-11-23,46,Male,Australia,Standard,19.99
104687,2024-07-20,34,Female,UK,Standard,19.99
104688,2024-04-20,21,Male,USA,Standard,19.99
104689,2024-10-07,61,Male,USA,Premium,39.99
104690,2023-08-05,62,Male,Australia,Standard,19.99
104691,2025-02-13,46,Male,Australia,Standard,19.99
104692,2022-08-27,21,Male,Australia,Premium,39.99
104693,2023-03-17,27,Female,India,Standard,19.99
104694,2022-05-28,42,Male,USA,Standard,19.99
104695,2024-10-29,48,Female,Australia,Standard,19.99
104696,2023-01-23,20,Female,India,Basic,9.99
104697,2024-12-09,64,Other,Canada,Standard,19.99
104698,2024-07-04,19,Male,Canada,Standard,19.99
104699,2023-09-30,42,Male,Canada,Basic,9.99
104700,2022-10-05,66,Male,USA,Basic,9.99
104701,2024-09-15,23,Male,India,Premium,39.99
104702,2023-08-12,43,Female,India,Standard,19.99
104703,2023-10-11,25,Female,Canada,Basic,9.99
104704,2023-09-10,52,Female,UK,Basic,9.99
104705,2022-05-15,44,Male,Canada,Standard,19.99
104706,2023-08-03,42,Female,USA,Basic,9.99
104707,2025-03-16,35,Male,Canada,Basic,9.99
104708,2023-05-05,18,Female,Canada,Standard,19.99
104709,2023-04-23,65,Female,India,Standard,19.99
104710,2025-03-28,56,Male,Canada,Basic,9.99
104711,2023-01-19,20,Male,Australia,Basic,9.99
104712,2022-06-12,21,Female,Australia,Standard,19.99
104713,2023-03-17,58,Male,UK,Basic,9.99
104714,2023-02-19,54,Male,USA,Basic,9.99
104715,2022-10-15,68,Male,USA,Basic,9.99
104716,2022-07-06,32,Male,India,Basic,9.99
104717,2025-03-07,25,Female,USA,Basic,9.99
104718,2022-05-10,55,Female,UK,Premium,39.99
104719,2022-07-13,67,Female,Australia,Basic,9.99
104720,2022-11-12,36,Male,India,Basic,9.99
104721,2022-05-24,64,Female,Australia,Basic,9.99
104722,2022-01-16,43,Female,UK,Standard,19.99
104723,2023-02-27,56,Male,India,Premium,39.99
104724,2022-09-02,27,Male,Canada,Standard,19.99
104725,2024-07-15,55,Female,USA,Premium,39.99
104726,2025-02-04,31,Male,UK,Basic,9.99
104727,2025-01-16,66,Male,India,Premium,39.99
104728,2022-05-09,58,Male,Australia,Basic,9.99
104729,2024-06-25,36,Male,India,Basic,9.99
104730,2024-06-05,47,Male,Canada,Basic,9.99
104731,2022-12-07,22,Male,UK,Basic,9.99
104732,2022-01-04,48,Female,India,Standard,19.99
104733,2022-11-02,24,Male,UK,Standard,19.99
104734,2024-06-26,36,Female,UK,Standard,19.99
104735,2023-08-30,48,Male,Australia,Basic,9.99
104736,2024-09-18,69,Other,USA,Standard,19.99
104737,2022-11-17,56,Female,Canada,Basic,9.99
104738,2023-07-13,41,Female,India,Standard,19.99
104739,2023-09-10,51,Female,USA,Basic,9.99
104740,2023-12-12,40,Female,Australia,Basic,9.99
104741,2025-02-05,65,Female,USA,Standard,19.99
104742,2023-06-15,62,Male,UK,Premium,39.99
104743,2023-02-14,57,Male,UK,Standard,19.99
104744,2024-03-28,23,Female,Canada,Basic,9.99
104745,2025-04-09,55,Male,India,Basic,9.99
104746,2023-05-08,58,Female,India,Basic,9.99
104747,2022-01-12,53,Female,Australia,Standard,19.99
104748,2022-07-14,44,Male,Canada,Standard,19.99
104749,2023-05-05,28,Female,India,Basic,9.99
104750,2024-03-05,22,Male,UK,Basic,9.99
104751,2024-05-30,34,Male,Canada,Standard,19.99
104752,2022-07-01,69,Female,USA,Basic,9.99
104753,2024-08-19,24,Male,Canada,Basic,9.99
104754,2023-10-18,44,Female,Canada,Standard,19.99
104755,2023-11-25,64,Female,India,Basic,9.99
104756,2022-01-30,32,Male,Australia,Premium,39.99
104757,2025-01-24,63,Female,Australia,Standard,19.99
104758,2024-02-17,30,Female,India,Basic,9.99
104759,2023-03-20,28,Male,India,Basic,9.99
104760,2022-10-25,62,Male,India,Basic,9.99
104761,2024-03-18,43,Female,Australia,Standard,19.99
104762,2024-04-24,39,Female,India,Premium,39.99
104763,2024-10-12,45,Male,USA,Basic,9.99
104764,2023-07-08,41,Male,USA,Premium,39.99
104765,2022-10-30,46,Female,UK,Standard,19.99
104766,2023-02-25,26,Female,USA,Premium,39.99
104767,2022-07-04,59,Male,Canada,Standard,19.99
104768,2023-04-13,21,Female,UK,Standard,19.99
104769,2024-01-24,66,Male,USA,Standard,19.99
